names,sex
عَانِيَة,F
عاهدة,F
عاهنة,F
عَايِضَة,F
عِبَادات,F
عِبَادة,F
عَبَاسَة,F
عَبال,F
عَبْدِية,F
عِبْرَة,F
عبرت,F
عَبُّورة,F
عُبَيَّا,F
عُبَيَّات,F
عَبية,F
عُبَيْدة,F
عَبِيْر,F
عَبِيْرَة,F
عَتْقاء,F
عَتِيْقَة,F
عُتَيِّقة,F
عُثْمَانة,F
عَجَب,F
عَجَم,F
عجوة,F
عَجِيب,F
عَدَالة,F
عَدَان,F
عَدْلا,F
عَدْلة,F
عَدْلِيَّة,F
عَدَن,F
عَدْن,F
عَدْنَانة,F
عَدَنِيَّة,F
عَدْنِيَّة,F
عَدَويَّة,F
عَدِيْلَة,F
عُدينة,F
عَذَاري,F
عَذْبة,F
عَذْرَا,F
عُذْرَت,F
عَذِيبَة,F
عُذَيْبَة,F
عَرَار,F
عَرَارة,F
عَرْش,F
عَرْشَان,F
عَرْض,F
عُرْضَة,F
عَرْف,F
عَرْفَانة,F
عِرْفَانَة,F
عِرفة,F
عَرُوْب,F
عَرُوْبَة,F
عَرُوبِيّة,F
عُروة,F
عَرُوْس,F
عَرُوْسَة,F
عَرُوْفَة,F
عريش,F
عريشة,F
عَرِيفَة,F
عُرَيْفة,F
عَرِيقات,F
عَرِيْقَة,F
عَرِينَة,F
عَزَّا,F
عِزَّا,F
عَزَايز,F
عَزَّة,F
عَزَّت,F
عِزَّتْ,F
عَزْرَة,F
عزمية,F
عِزِّي,F
عزيزة,F
عُزَيْزة,F
عزيمة,F
عسل,F
عَسَلِيّ,F
عِشْرَة,F
عَشِيْقَة,F
عِصام,F
عُصْرَات,F
عَصْفُوْر,F
عصفوره,F
"عصمة، عصمت",F
عِضْمَة,F
عَطَّارة,F
عَطَافَة,F
عَطَّاوَة,F
عَطَايا,F
عَطَايَات,F
عَطْفة,F
عَطْفَت,F
عَطُوبَة,F
عَطِيَّا,F
عَطِيَّات,F
عَطِيبَة,F
عطية,F
عَطِيَّة الله,F
عَطِيْرَة,F
عُطَيْرة,F
عَطِيف,F
عَطِيفَة,F
عِظْمَت,F
عَفَاف,F
عَفَّانَة,F
عِفَّة,F
عِفَّت,F
عَفْرَاء,F
عَفِيْرَة,F
عُفَيْرَة,F
عَفيفة,F
عَقْرَب,F
عَقِيْدَة,F
عَقِيْق,F
عَقِيْلَة,F
عَلَّامة,F
عِلان,F
عَلَايَا,F
عِلْم,F
عُليا,F
عَلْياء,F
عَلْيَانَة,F
عليّة,F
عِلِّيَّة,F
عِلْيَة,F
عَلِيْمَة,F
عِلِّيِّين,F
عمارة,F
عَمَّان,F
عمبر,F
عُمْرَة,F
عُمَيْرَة,F
عَنَان,F
عِنَان,F
عِنَايات,F
عَناية,F
عِناية,F
عِنَاية الله,F
عِنَب,F
عِنَبَة,F
عنبرين,F
عَنْتَرَة,F
عندليب,F
عَنُوْد,F
عَنُوش,F
عُنَيترة,F
عَنِيْزَة,F
عُنَيْزِيّ,F
عَهْد,F
عُهْدَة,F
"عهدية، عهديه",F
عُهُوْد,F
عَهِيدَة,F
عُهَيْدة,F
عَوَارِف,F
عُوَارِيَة,F
عَوَّاضَة,F
عَوَاطِف,F
عَوَافِطَة,F
عَوَامِرَة,F
عَوَامِلَة,F
عَوَايِدَة,F
عَوَايِديَّة,F
عَوَايِشَة,F
عَوَايْضَة,F
عُوَيْدَات,F
عَوِيْسَة,F
عُوَيْضَة,F
عُوَيْقِبَة,F
عَيَّاشَة,F
"عيانة، أيّانَة",F
عيدان,F
عيدانة,F
عَيْدَانِيّة,F
عيشة,F
عَين,F
عَيْنَاء,F
عَيْنِيّ,F
عيّوش,F
عَيُّوْشَة,F
عُيَيْنَاء,F
غَادَة,F
غَادِنَة,F
غَادِيَة,F
غَازِيَة,F
غَاسِنَة,F
غَافِرَة,F
غَالِبَة,F
غَالِيا,F
غَالِيَة,F
غَانِيَة,F
غَايَة,F
غايت,F
غَدَّاء,F
غُدْوَة,F
غَرَام,F
غُرَّة,F
غُرَيْبَة,F
غَرِيدة,F
غَرِيزَات,F
غَرِيزَة,F
غَرِيسَة,F
غُرَيْسَة,F
غزال,F
غَزَالات,F
غَزَالة,F
غَزَلْ,F
غِزْلان,F
غَزُولَة,F
غُزِيل,F
غُصْنَة,F
غَضِّيَة,F
غَضِيَّت,F
غَفَّارَة,F
غُفْران,F
غُفْرة,F
غنچه,F
غَنِيَّة,F
غَوانِي,F
غُوَيْدَة,F
غَيْثَة,F
غيثت,F
غَيْدَاء,F
فُؤَادة,F
فائز النساء,F
فائزة,F
فائقة,F
فَاتِحَة,F
فَاتِرِيَّة,F
فَاحِصَة,F
فَاخِرَة,F
فَادِيَة,F
فارعة,F
فَارِقَة,F
فَاضِلَة,F
فَاطِمَة,F
فَاطِنَة,F
فَاغِرَة,F
فَاكِهَة,F
فَالِح,F
فَالِحَة,F
فَاهِمَة,F
فَتَاة,F
فَتّاحة,F
فَتْحِيَّة,F
فَتُّوحة,F
فُتَيْحَة,F
فَجْر,F
فَخْر,F
فخرجهان,F
فَخْرِيّ,F
فِدَاء,F
فَدْوَة,F
فَدْوَى,F
فَرَائِد,F
فُرَات,F
فَرَّاجة,F
فَرَّاحة,F
فَرَّادة,F
فراز,F
فَرَاشَة,F
فَرانه,F
فِرْتَان,F
فُرْجَة,F
فَرَح,F
فَرْحاتة,F
فَرحانة,F
فَرْحة,F
فرح‌دخت,F
فرح‌روز,F
فرحزاد,F
فرحناز,F
فرح‌نوش,F
فرحين,F
فرخ,F
فرّخ,F
فرّخ‌ناز,F
فردان,F
فَرْدانة,F
فرزان,F
فرزانه,F
فِرْزَة,F
فرزين,F
فرشيده,F
فُرْصة,F
فُرْصَت,F
فرناز,F
فرنگیس,F
فرنيا,F
فَرَهاء,F
فَرْوَة,F
فروردين,F
فروز,F
فروزان,F
فروزنده,F
فروغ,F
فريا,F
فِرْيَال,F
فريبا,F
فُرَيْحَات,F
فريحة,F
فُرَيْحَة,F
فَرِيحت,F
فُرَيْحت,F
فريدا,F
فَرِيْدَة,F
فريدخت,F
فريسا,F
فريعة,F
فريما,F
فريماه,F
فَري‌مهر,F
فرين,F
فرينا,F
فريناز,F
فرينوش,F
فريوش,F
فَزَار,F
فِضَّة,F
فِضِّي,F
فِضِّيَّة,F
فَضِيلات,F
فَضِيلة,F
فُضَيْلة,F
فِطْرة,F
فَطُوم,F
فَطُّومَة,F
فَطِيم,F
فَطِيمَة,F
فُطَيْمة,F
فَطِيمت,F
فَقِيْهَة,F
فِكْر,F
فِكْرَات,F
فِكْرَت,F
فِكْرِي,F
فِكْرِيا,F
فِكْرِيَّة,F
فُكَيْرا,F
فُلّة,F
فَلَق,F
فَلَك,F
فلك آرا,F
فَلَيحة,F
فُلَيْلَة,F
فَنَّانَة,F
فَهّادة,F
فهّامة,F
فَهْدة,F
فَهْمت,F
فُهَيْدا,F
فُهَيْدة,F
فَهِيمَات,F
فهيمة,F
فَوَّازا,F
فَوْز,F
فَوْزة,F
فَوْزِيَّا,F
فَوْزيَّة,F
فوژان,F
فَيَّة,F
فَيْتَحة,F
فَيْحَاء,F
فَيْحة,F
فيروز,F
فيروزة,F
فيروزه,F
فَيْضيّ,F
قَابلا,F
قَابِلة,F
قانتة,F
قِبْلَة,F
قَدَارة,F
قُدّرة,F
قَدْرِيّ,F
قَدْريّة,F
قُدْوَة,F
قَدُّورَا,F
قَدُّورة,F
قَدُومَة,F
قَدِيرة,F
قُدَيْرة,F
"قراءة، قراءات",F
قُرْب,F
قُرَّة,F
قُرّة,F
قرّة العين,F
قَرُورة,F
قَرِيْرَة,F
قَرِين,F
قَسَّامَة,F
قَسْمَاء,F
قِسْمَة,F
قِسْمَت,F
قَسُومَة,F
قَسِيمَة,F
قُسَيْمة,F
قِلادة,F
قَلِيب,F
قَمَر,F
قُمْر,F
قَمَرَات,F
قَمِرَة,F
قُمْرَة,F
قَمْرون,F
قَمَرِيّ,F
قُمْرِيّ,F
قَمَرِيَّة,F
قُنَّة,F
قِنْدِيل,F
قِنْدِيلة,F
قُوَّة,F
قِيَادَة,F
قِيَام,F
قَيْسَة,F
قَيِّمة,F
كائِنَات,F
كائنة,F
كَاتِبة,F
كَارِمَة,F
كَاظِمة,F
كَافية,F
كَامِلَا,F
كَامِلَات,F
كاملة,F
كَبِيْرَة,F
كَتَّامَة,F
كَتِيبَة,F
كَحَّالَة,F
كَحَل,F
كُحْل,F
كَحْلا,F
كُرَام,F
كِرَام,F
كرَامة,F
كَرَم,F
كَرَوَان,F
كَرِيْمَة,F
كَژال,F
كسوة,F
كَشَّاف,F
كِفَاح,F
كِفَاحَة,F
كِفَايَة,F
كِفَاية الله,F
كُلبهار,F
كلثوم,F
كُلْثُوم,F
كلثومة,F
كُلْثُومة,F
كَلِفَة,F
كُلْفَة,F
كُلْفَت,F
كَلِمَة,F
كُلَيْثم,F
كَمَالَة,F
كَمَالِيَّة,F
كَمَايِلَة,F
كَمِّلَا,F
كُمَيْلَة,F
كُمَيْليَة,F
كِنَانةَ,F
كُنْدَس,F
كَنْدُوس,F
كِنْدِيَّة,F
كَنْزَة,F
كُنَيْزة,F
كُوْفَة,F
كَوْكَب,F
كوكبة,F
كَوْنَا,F
كَوْنَة,F
كَوْنَيْن,F
كيارا,F
كيانا,F
كياناز,F
كياندخت,F
كيانه,F
كيميا,F
كِيهانه,F
كيواندخت,F
کارین,F
کازیوه,F
کانی,F
کانیا,F
کانیاو,F
کتانه,F
گرد,F
گشين,F
گل‌آرا,F
گلاب,F
گِلاره,F
گل‌افروز,F
گل‌افشان,F
گُلاله,F
گُلان,F
گِلاويژ,F
گلباران,F
گل‌بخت,F
گلبَر,F
گلبرگ,F
گل‌بهار,F
گلبوته,F
گلپاره,F
گلپر,F
گلپري,F
گلپسند,F
گل‌پيكر,F
گل‌جهان,F
گل‌چمن,F
گلچهر,F
گلچين,F
گل‌خندان,F
گلخنده,F
گلدار,F
گلدانه,F
گلدخت,F
گلديس,F
گلرخ,F
گلريز,F
گلزاد,F
گلزار,F
گلزر,F
گلزري,F
گلسا,F
گلستان,F
گلستانه,F
گل‌سرخ,F
گل‌سيما,F
گلشا,F
گلشاد,F
گلشكر,F
گلشَن,F
گلشيد,F
گلطلا,F
گلعذار,F
گلفام,F
گلفر,F
گل‌گيس,F
گلمهر,F
گلنار,F
گلناز,F
گلنام,F
گل‌نسا,F
گلنوش,F
گُلين,F
گوهر,F
گوهرشاد,F
گوهرناز,F
گيتا,F
گيتي,F
گيتي‌افروز,F
لَآلئ,F
لَألَاء,F
لُؤْلؤة,F
لَائِقَة,F
لابسة,F
لاريسا,F
لَازِمَة,F
لاله,F
لاله‌زار,F
لَامِحَة,F
لانَ,F
لاوين,F
لُبَابَا,F
لُبَابَة,F
لَبِيْبَا,F
لَبِيبَة,F
لُبَيْبَة,F
لُجَيْن,F
لَحْظَة,F
لَدِينَا,F
لَدِينَة,F
لَسْنَا,F
لَسِنِيَّة,F
لَطَافَت,F
لَطَايف,F
لُطْفَة,F
لَطِيْفَة,F
لُطَيْفَة,F
لُغَة,F
لِقَاء,F
لَمَعَان,F
لَمْعَة,F
لُمَيْحَة,F
لُهَا,F
لُهَام,F
لَهْجَة,F
لِوَاء,F
لَوَاحظ,F
لَوِيح,F
لُوَيْحة,F
لَيَّاسَة,F
لَيَال,F
لَيان,F
لِيان,F
لَيانا,F
لَيَّانة,F
لِيانَةٌ,F
لَيْثَا,F
لَيْثَة,F
لَيْل,F
لَيْلَات,F
لَيْلَان,F
لَيْلَة,F
ليلوفر,F
ليلى,F
لَيْلِيّ,F
ليليا,F
لَيْلِيَّة,F
لَيِّنٌ,F
لِينٌ,F
ليّنة,F
لِينَةٌ,F
لِينيَّة,F
مَآب,F
مآرب,F
مأرب,F
مَأْوَى,F
مُؤْمِنَات,F
مؤمنة,F
مُؤْمِنِيْن,F
مؤنسة,F
مائرة,F
مائزة,F
ماتعة,F
مَاجِدا,F
مَاجِدة,F
مادحة,F
مَارْوَة,F
مازنة,F
مانا,F
ماندگار,F
ماه,F
ماه پسند,F
ماه منیر,F
ماه‌آفرين,F
ماهانا,F
ماه‌پري,F
ماه‌پيكر,F
ماهتاب,F
ماه‌تابان,F
ماه‌جهان,F
مَاهِدَة,F
ماه‌دخت,F
مَاهِرَة,F
ماهرخ,F
ماهرخسار,F
ماهرو,F
ماهشيد,F
ماهك,F
ماه‌نِسا,F
ماه‌نگار,F
ماه‌نوش,F
ماهوَر,F
ماه‌وش,F
ماهين,F
مَاوِيَّة,F
مايا,F
مبارك,F
مبدعة,F
مَبْرُوكة,F
مِبْكَار,F
مُبِيْن,F
مُبِينَا,F
مَبِينَة,F
مَثْلَاء,F
مُثَلَاء,F
مُثْلَى,F
مَثْنَوِيّ,F
مَثْوَى,F
مَثِيلَة,F
مُثَيْلَة,F
مَجَال,F
مُجَاهِدَة,F
مُجْتَهِدة,F
مجد,F
مَجْدَة,F
مُجِدَّة,F
مَجْدِيَّة,F
مُجِلَّة,F
مجيبة,F
مَجِيدَة,F
مُجِيدَة,F
مُجِيرَة,F
محاسن,F
مَحَبَّات,F
مُحِبَّات,F
مَحْبُوب,F
مَحْبُوبَة,F
مُحْتَرَمة,F
مُحْتَرِمة,F
مَحْرُوسَة,F
مُحِزَّت,F
مُحَسَّنة,F
مُحَسِّنة,F
مُحْسِنَة,F
مَحْسُومَة,F
مَحْسُونَة,F
مَحْفُوظة,F
مَحْمُودة,F
محيا,F
مُخْتَارة,F
مُخَلِّصَة,F
مُخْلَصَة,F
مُخْلِصَة,F
مُدَثِّرَة,F
مِدْحَة,F
مِدْحَت,F
مَدِيحا,F
مَدِيحَة,F
مَدِينا,F
مدينة,F
مُرَادَات,F
مُرَاضِيَة,F
مَرَام,F
مَرَانَتْ,F
مرجان,F
مرجانة,F
مَرْجَانِي,F
مَرْجُوَّة,F
مرجية,F
مرجينة,F
مَرَحْ,F
مَرْحَا,F
مَرِحَات,F
مُرْزَقَة,F
مُرْزِقَة,F
مَرْزُوقَة,F
مِرْسَالَة,F
مُرْسَلَة,F
مُرْسِلَة,F
مُرْسَلِيْن,F
مُرْشِدَا,F
مُرْشِدَة,F
مرضية,F
مُرْضِيَة,F
مَرْغَا,F
مَرْغَة,F
مَرمَر,F
مَرْمَرَا,F
مَرْمَرِي,F
مَرْمُورِي,F
مِرْوَاء,F
مُرواريد,F
مَرْوَانَة,F
مَرْوَةٌ,F
مُرَيْحَة,F
مُرِيحَة,F
مَرِيخ,F
مُرِيدَة,F
مَرِيرَة,F
مريم,F
مُزْدَلِفَة,F
مُزَّمِّل,F
مُزن,F
مِزن,F
مُزنة,F
مِزنة,F
مُزْهِرَة,F
مِزْيَان,F
مَزِيَّة,F
مُزَيَّنَة,F
مُزَيْنَة,F
مَزْيُونَة,F
مژده,F
مژگان,F
مسار,F
مَسَاكِن,F
مُسَاوِيَة,F
مُسَبِّحَة,F
مست,F
مستانه,F
مَسْتُور,F
مَسْتُورَة,F
مُسْدِيَة,F
مسرة,F
مَسَرَّت,F
مَسْرُور,F
مُسْعَدَة,F
مُسْعِدَة,F
مُسْعَفَة,F
مُسْعِفَة,F
مَسْعُودَة,F
مَسْعُودِيّة,F
مسفرة,F
مُسْكَة,F
مِسْكَة,F
مِسْكِيَّة,F
مِسْلَافَة,F
مُسْلِمَاء,F
مَسْلَمة,F
مُسْلِمَة,F
مُسَمَّى,F
مُسَيِّب,F
مَشَاء,F
مَشَار,F
مَشَارة,F
مَشَارِقة,F
مشاعل,F
مَشَاهِرَة,F
مَشْتَا,F
مُشْتَاق,F
مُشْتَرِي,F
مُشَرَّفَة,F
مُشْرِفَة,F
مُشَرَّفِيّ,F
مُشْعَاء,F
مشعال,F
مِشْعَاليّ,F
مُشِعَّة,F
مشعل,F
مُشْعِلة,F
مَشْعُورَة,F
مشكاة,F
مشيئة,F
مُشِيرة,F
مصباح,F
مِصْبَاحَة,F
مَصْبُوبة,F
مِصْريَّة,F
مُصْلِحة,F
مُصَوَّرة,F
مَصُوص,F
مَصْيُونة,F
مُضِيئة,F
مَطَاف,F
مَطَاهِر,F
مَطَرَا,F
مَطَرة,F
مَطْلُوبَة,F
مُطْمَئَنَّة,F
مُطْمَئِنَّة,F
مَطِيرة,F
مُطَيْرة,F
مُطِيعَة,F
مُعَادة,F
مَعَارِج,F
مَعَاش,F
مُعَاوَدَة,F
مُعَاوِدَة,F
مُعَايَدَة,F
مُعْتزة,F
مُعْجَبة,F
مُعْجِبة,F
مُعِدَة,F
مَعْدُولَة,F
مَعْرِفة,F
مُعرِّفة,F
مَعْرِفة الدِّين,F
معزة,F
مُعِزَّة,F
مُعَزِّرَة,F
مَعْزُوزة,F
مِعْطَاء,F
مُعْطِية,F
مُعَمِّيرة,F
مَعْنَة,F
مُعَنْتِرة,F
مُعَيِّد,F
مُعَيِّدة,F
مُعِيدة,F
مَعيشة,F
مَعِيْن,F
معينة,F
مُعِيْنَة,F
مَغْدة,F
مَغْفِرَة,F
مُغِيثَة,F
مفاز,F
مفازة,F
مِفْتَاح,F
مِفْتَاحَة,F
مَفْتُوْح,F
مِفراح,F
مَفْضَلَة,F
مُفَضَّلَة,F
مُفَضِّلَة,F
مُفْلِحَة,F
مُفِيدة,F
مُفِيضة,F
مَقْبُولَة,F
مَقْصُورة,F
مُكَافَاة,F
مَكَانَا,F
مَكْرَمة,F
مَكْرُمَة,F
مُكَرَّمة,F
مُكَوِّنَة,F
مَكِّيَّة,F
مكين,F
مَكِينَة,F
مَلَاحَة,F
مُلان,F
ملحان,F
مُلْحَة,F
مُلْحَتْ,F
مَلِكَة,F
مَلِك‌ناز,F
مُلُوكة,F
مليحة,F
مليسا,F
مَلِيكَات,F
مَلِيْكَة,F
مُمْتَازَة,F
مَمْدُوحَة,F
مُنَاجِدَة,F
مُنَادِيَات,F
مُنَادِيَة,F
منار,F
مُنَار,F
منارة,F
منَارِي,F
منال,F
مَنَاليَّا,F
مُنَامِرة,F
مِنْبَرة,F
مِنَّة,F
مِنَّة الله,F
مُنْتَصِريَّة,F
مُنْجِدَة,F
مَنْجَى,F
مَنْحِيَّة,F
مُنْدِيَة,F
مُنْشِدَة,F
مَنْصُورة,F
مَنْصُورِيَّة,F
مَنْظُورة,F
مُنْعَم,F
مُنَقَّى,F
مِنْهَاج,F
مِنْهَال,F
مَنْهَل,F
مُنَى,F
مُنْيا,F
مُنيبة,F
مُنْيَة,F
مَنِيحَة,F
منيرة,F
مَنيژه,F
مُنِيفَة,F
مَه جَبین,F
"مه نور، ماه نور",F
مَها,F
مِها,F
مهاباد,F
مُهَاجِرَة,F
مِهَاد,F
مَهّادة,F
مَهَارة,F
مَهان,F
مَهبان,F
مِهبانو,F
مَهتا,F
مَهتاج,F
مُهْجَا,F
مُهْجَة,F
مَهْد,F
مَهْدَة,F
مُهْدَة,F
مهدية,F
مَهديس,F
مَهديسا,F
مهرآذر,F
مهرآذين,F
مهرآرا,F
مهرآسا,F
مهرآفرين,F
مهرآنا,F
مهرآوه,F
مهرآيين,F
مِهرا,F
مهراب,F
مهرابه,F
مِهرافروز,F
مِهران‌دخت,F
مِهرانگيز,F
مهرانوش,F
مهربان,F
مِهربانو,F
مِهرجان,F
مِهرجهان,F
مِهردخت,F
مِهرسا,F
مهرشيد,F
مِهرك,F
مِهرگان,F
مِهرگل,F
مِهرناز,F
مِهرنسا,F
مِهرنِگار,F
مِهرنوش,F
مِهرنيا,F
مَهروز,F
مِهري,F
مِهرين,F
مِهزاد,F
مَهسا,F
مَهسان,F
مهستا,F
مَهستي,F
مَهفام,F
مَهكامه,F
مَهگل,F
مَهْلَاء,F
مُهْلَة,F
مُهَنَّا,F
